code,name,description,refreshed_at,from_date,to_date
LIFFE_FMX2,"AMX Index Futures, Continuous Contract #2 (FMX2)","Historical Futures Prices: AMX Index Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2015-01-19,2020-02-19
LIFFE_FTI1,"AEX Index Futures, Continuous Contract #1 (FTI1) (Front Month)","Historical Futures Prices: AEX Index Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-12-23,2020-02-19
LIFFE_FTI2,"AEX Index Futures, Continuous Contract #2 (FTI2)","Historical Futures Prices: AEX Index Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2015-01-19,2020-02-19
LIFFE_FTI3,"AEX Index Futures, Continuous Contract #3 (FTI3)","Historical Futures Prices: AEX Index Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2015-01-19,2020-02-19
LIFFE_FTI4,"AEX Index Futures, Continuous Contract #4 (FTI4)","Historical Futures Prices: AEX Index Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2015-01-19,2020-02-19
LIFFE_G1,"Short Gilt Futures, Continuous Contract #1 (G1) (Front Month)","Historical Futures Prices: Short Gilt Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_G2,"Short Gilt Futures, Continuous Contract #2 (G2)","Historical Futures Prices: Short Gilt Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2014-09-30,2020-02-19
LIFFE_H1,"Medium Gilt Futures, Continuous Contract #1 (H1) (Front Month)","Historical Futures Prices: Medium Gilt Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_H2,"Medium Gilt Futures, Continuous Contract #2 (H2)","Historical Futures Prices: Medium Gilt Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2014-09-30,2020-02-19
LIFFE_I1,"EURIBOR Futures, Continuous Contract #1 (I1) (Front Month)","Historical Futures Prices: EURIBOR Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2008-03-18,2020-02-19
LIFFE_I2,"EURIBOR Futures, Continuous Contract #2 (I2)","Historical Futures Prices: EURIBOR Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2008-03-18,2020-02-19
LIFFE_J1,"TIBOR Futures, Continuous Contract #1 (J1) (Front Month)","Historical Futures Prices: TIBOR Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:50,2015-01-02,2015-01-06
LIFFE_J2,"TIBOR Futures, Continuous Contract #2 (J2)","Historical Futures Prices: TIBOR Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:45,2015-01-02,2015-01-06
LIFFE_L1,"Short Sterling Futures, Continuous Contract #1 (L1) (Front Month)","Historical Futures Prices: Short Sterling Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,1990-08-17,2020-02-19
LIFFE_L2,"Short Sterling Futures, Continuous Contract #2 (L2)","Historical Futures Prices: Short Sterling Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,1990-08-17,2020-02-19
LIFFE_L3,"Short Sterling Futures, Continuous Contract #3 (L3)","Historical Futures Prices: Short Sterling Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,1990-08-17,2020-02-19
LIFFE_L4,"Short Sterling Futures, Continuous Contract #4 (L4)","Historical Futures Prices: Short Sterling Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,1990-08-17,2020-02-19
LIFFE_L5,"Short Sterling Futures, Continuous Contract #5 (L5)","Historical Futures Prices: Short Sterling Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,1990-08-17,2020-02-19
LIFFE_L6,"Short Sterling Futures, Continuous Contract #6 (L6)","Historical Futures Prices: Short Sterling Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2015-01-02,2020-02-19
LIFFE_L7,"Short Sterling Futures, Continuous Contract #7 (L7)","Historical Futures Prices: Short Sterling Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2015-01-02,2020-02-19
LIFFE_L8,"Short Sterling Futures, Continuous Contract #8 (L8)","Historical Futures Prices: Short Sterling Futures, Continuous Contract #8. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2015-01-02,2020-02-19
LIFFE_MFA1,"AEX Index Mini Futures, Continuous Contract #1 (MFA1) (Front Month)","Historical Futures Prices: AEX Index Mini Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2015-02-02,2020-02-19
LIFFE_MFA2,"AEX Index Mini Futures, Continuous Contract #2 (MFA2)","Historical Futures Prices: AEX Index Mini Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2015-01-19,2020-02-19
LIFFE_MFC1,"CAC40 Index Mini Futures, Continuous Contract #1 (MFC1) (Front Month)","Historical Futures Prices: CAC40 Index Mini Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_MFC2,"CAC40 Index Mini Futures, Continuous Contract #2 (MFC2)","Historical Futures Prices: CAC40 Index Mini Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-11-16,2020-02-19
LIFFE_MPE1,"MSCI Europe Index NTR Futures, Continuous Contract #1 (MPE1) (Front Month)","Historical Futures Prices: MSCI Europe Index NTR Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:44,2013-10-08,2015-01-06
LIFFE_MPE2,"MSCI Europe Index NTR Futures, Continuous Contract #2 (MPE2)","Historical Futures Prices: MSCI Europe Index NTR Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:38,2013-10-08,2014-11-16
LIFFE_MPE3,"MSCI Europe Index NTR Futures, Continuous Contract #3 (MPE3)","Historical Futures Prices: MSCI Europe Index NTR Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:51,2013-10-08,2014-11-16
LIFFE_PSI1,"PSI 20 Index Futures, Continuous Contract #1 (PSI1) (Front Month)","Historical Futures Prices: PSI 20 Index Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_PSI2,"PSI 20 Index Futures, Continuous Contract #2 (PSI2)","Historical Futures Prices: PSI 20 Index Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_R1,"Long Gilt Futures, Continuous Contract #1 (R1) (Front Month)","Historical Futures Prices: Long Gilt Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2007-12-28,2020-02-19
LIFFE_R2,"Long Gilt Futures, Continuous Contract #2 (R2)","Historical Futures Prices: Long Gilt Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-09-27,2020-02-19
LIFFE_RC1,"Robusta Coffee Future, Continuous Contract #1 (RC1) (Front Month)","Historical Futures Prices: Robusta Coffee Future, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,1993-09-01,2020-02-19
LIFFE_RC2,"Robusta Coffee Future, Continuous Contract #2 (RC2)","Historical Futures Prices: Robusta Coffee Future, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,1993-09-02,2020-02-19
LIFFE_RC3,"Robusta Coffee Future, Continuous Contract #3 (RC3)","Historical Futures Prices: Robusta Coffee Future, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,1993-09-02,2020-02-19
LIFFE_RC4,"Robusta Coffee Future, Continuous Contract #4 (RC4)","Historical Futures Prices: Robusta Coffee Future, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,1993-09-02,2020-02-19
LIFFE_RC5,"Robusta Coffee Future, Continuous Contract #5 (RC5)","Historical Futures Prices: Robusta Coffee Future, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,1993-09-02,2020-02-19
LIFFE_RC6,"Robusta Coffee Future, Continuous Contract #6 (RC6)","Historical Futures Prices: Robusta Coffee Future, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,1993-09-02,2020-02-19
LIFFE_S1,"EUROSWISS Futures, Continuous Contract #1 (S1) (Front Month)","Historical Futures Prices: EUROSWISS Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,1991-02-07,2020-02-19
LIFFE_S2,"EUROSWISS Futures, Continuous Contract #2 (S2)","Historical Futures Prices: EUROSWISS Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-09-17,2020-02-19
LIFFE_S3,"EUROSWISS Futures, Continuous Contract #3 (S3)","Historical Futures Prices: EUROSWISS Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-09-17,2020-02-19
LIFFE_S4,"EUROSWISS Futures, Continuous Contract #4 (S4)","Historical Futures Prices: EUROSWISS Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-09-17,2020-02-19
LIFFE_S5,"EUROSWISS Futures, Continuous Contract #5 (S5)","Historical Futures Prices: EUROSWISS Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,1991-02-07,2020-02-19
LIFFE_S6,"EUROSWISS Futures, Continuous Contract #6 (S6)","Historical Futures Prices: EUROSWISS Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-09-17,2020-02-19
LIFFE_S7,"EUROSWISS Futures, Continuous Contract #7 (S7)","Historical Futures Prices: EUROSWISS Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2015-01-02,2020-02-19
LIFFE_S8,"EUROSWISS Futures, Continuous Contract #8 (S8)","Historical Futures Prices: EUROSWISS Futures, Continuous Contract #8. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2015-01-02,2020-02-19
LIFFE_T1,"UK Feed Wheat Future, Continuous Contract #1 (T1) (Front Month)","Historical Futures Prices: UK Feed Wheat Future, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2007-03-26,2020-02-19
LIFFE_T2,"UK Feed Wheat Future, Continuous Contract #2 (T2)","Historical Futures Prices: UK Feed Wheat Future, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2007-03-26,2020-02-19
LIFFE_T3,"UK Feed Wheat Future, Continuous Contract #3 (T3)","Historical Futures Prices: UK Feed Wheat Future, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2007-03-26,2020-02-19
LIFFE_T4,"UK Feed Wheat Future, Continuous Contract #4 (T4)","Historical Futures Prices: UK Feed Wheat Future, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-01-24,2020-02-19
LIFFE_T5,"UK Feed Wheat Future, Continuous Contract #5 (T5)","Historical Futures Prices: UK Feed Wheat Future, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2007-03-26,2020-02-19
LIFFE_T6,"UK Feed Wheat Future, Continuous Contract #6 (T6)","Historical Futures Prices: UK Feed Wheat Future, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2015-01-02,2020-02-19
